product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
77,2819,2017-04-01,False,Approved,Norco ,Road,medium,large,1240.31,795.1,40553.0
25,792,2017-12-13,False,Approved,OHM ,Standard,high,medium,2005.66,1203.4,42295.0
35,923,2017-04-20,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
7,3353,2017-07-21,False,Approved,Trek ,Road,low,medium,980.37,234.43,38258.0
68,3394,2017-11-27,False,Approved,OHM ,Standard,medium,medium,1636.9,44.71,40410.0
75,3213,2017-10-21,False,Approved,Giant ,Touring,medium,large,1873.97,863.95,38193.0
77,3260,2017-07-03,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
1,1015,2017-04-12,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
81,2266,2017-01-25,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
6,58,2017-08-20,True,Approved,OHM ,Standard,high,medium,227.88,136.73,39298.0
40,3118,2017-12-18,True,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
62,1414,2017-01-08,False,Approved,Solex,Standard,medium,medium,478.16,298.72,42105.0
90,2202,2017-06-19,True,Approved,Norco ,Standard,low,medium,363.01,290.41,36367.0
32,2144,2017-05-31,True,Approved,Giant ,Standard,medium,medium,642.7,211.37,33888.0
65,1033,2017-09-10,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499.0
15,2157,2017-06-20,True,Approved,Norco ,Standard,low,medium,958.74,748.9,38693.0
36,1097,2017-01-23,False,Approved,Solex,Standard,low,medium,945.04,507.58,39526.0
12,2757,2017-04-19,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
67,87,2017-08-11,True,Approved,Norco ,Road,medium,medium,544.05,376.84,38647.0
87,2049,2017-11-10,False,Approved,OHM ,Standard,medium,medium,1636.9,44.71,40410.0
62,952,2017-11-14,True,Approved,Solex,Standard,medium,medium,478.16,298.72,33879.0
55,1745,2017-01-20,False,Approved,Trek ,Road,medium,large,1894.19,598.76,34143.0
1,40,2017-09-05,True,Approved,Giant ,Standard,medium,medium,1403.5,954.82,42688.0
98,372,2017-10-17,True,Approved,Trek ,Standard,high,medium,358.39,215.03,33364.0
79,1627,2017-11-08,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
1,444,2017-11-15,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,41167.0
61,217,2017-05-23,False,Approved,Norco ,Standard,medium,small,586.45,521.94,33429.0
71,1656,2017-02-08,True,Approved,Solex,Standard,high,large,1842.92,1105.75,38859.0
58,485,2017-12-16,True,Approved,OHM ,Road,medium,medium,1280.28,829.51,37220.0
86,2252,2017-02-21,False,Approved,Norco ,Road,high,large,774.53,464.72,36361.0
95,3103,2017-01-11,False,Approved,Giant ,Standard,medium,large,569.56,528.43,37874.0
55,506,2017-05-10,True,Approved,Trek ,Road,medium,large,1894.19,598.76,37823.0
82,1615,2017-10-30,unknown,Approved,Norco ,Standard,high,medium,1148.64,689.18,41533.0
32,1881,2017-02-01,True,Approved,Giant ,Standard,medium,medium,642.7,211.37,37698.0
65,2903,2017-04-12,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499.0
49,1274,2017-12-16,False,Approved,Trek ,Road,medium,medium,533.51,400.13,41064.0
1,1443,2017-08-27,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,38573.0
24,2091,2017-03-14,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
61,1478,2017-11-03,unknown,Approved,Norco ,Standard,medium,small,586.45,521.94,33429.0
7,1493,2017-09-07,False,Approved,Giant ,Standard,medium,small,1311.44,1167.18,33888.0
84,1614,2017-03-21,False,Approved,Giant ,Road,medium,medium,792.9,594.68,33879.0
48,476,2017-07-19,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
16,1777,2017-12-04,True,Approved,Norco ,Standard,high,small,1661.92,1479.11,34586.0
40,940,2017-11-08,False,Approved,OHM ,Standard,high,medium,1458.17,874.9,38750.0
100,2930,2017-10-20,True,Approved,Norco ,Road,medium,medium,1036.59,206.35,33364.0
27,2354,2017-10-26,True,Approved,Trek ,Standard,medium,medium,499.53,388.72,36334.0
59,1582,2017-06-15,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
34,416,2017-06-19,False,Approved,Norco ,Road,high,large,774.53,464.72,35052.0
18,1013,2017-04-20,True,Approved,Norco ,Standard,high,medium,1148.64,689.18,42226.0
83,533,2017-11-14,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
82,968,2017-03-22,True,Approved,Giant ,Road,medium,medium,1538.99,829.65,34115.0
88,727,2017-09-07,True,Approved,Norco ,Standard,medium,medium,1198.46,381.1,36145.0
77,1160,2017-04-13,False,Approved,Norco ,Road,medium,large,1240.31,795.1,40553.0
6,3425,2017-06-12,True,Approved,OHM ,Standard,high,medium,227.88,136.73,33549.0
10,1614,2017-10-11,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
69,2140,2017-04-26,True,Approved,Norco ,Road,medium,large,1240.31,795.1,40553.0
15,2589,2017-01-31,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
7,2920,2017-09-22,True,Approved,Trek ,Road,low,medium,980.37,234.43,41701.0
73,62,2017-08-14,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
32,1112,2017-09-13,False,Approved,Giant ,Standard,medium,medium,642.7,211.37,37337.0
39,1995,2017-03-05,True,Approved,Giant ,Standard,medium,large,1812.75,582.48,39427.0
28,1965,2017-08-22,False,Approved,Norco ,Standard,medium,small,1216.14,1082.36,42696.0
25,366,2017-01-24,True,Approved,OHM ,Standard,high,medium,2005.66,1203.4,41009.0
32,2682,2017-07-29,False,Approved,Giant ,Standard,high,medium,1179.0,707.4,41434.0
78,2993,2017-03-08,True,Approved,Giant ,Standard,medium,large,1765.3,709.48,38193.0
44,1887,2017-08-28,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
56,1692,2017-08-16,True,Approved,OHM ,Standard,medium,medium,183.86,137.9,41047.0
1,1927,2017-06-24,False,Approved,Giant ,Standard,medium,medium,1403.5,954.82,41167.0
15,2567,2017-07-03,False,Approved,Norco ,Standard,low,medium,958.74,748.9,38693.0
17,3276,2017-05-07,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
0,1808,2017-09-02,False,Approved,Solex,Standard,medium,medium,478.16,298.72,41245.0
7,2368,2017-10-17,False,Approved,Trek ,Road,low,medium,980.37,234.43,38258.0
53,470,2017-10-27,False,Approved,OHM ,Standard,medium,medium,795.34,101.58,35470.0
20,3270,2017-03-03,False,Approved,Trek ,Standard,medium,small,1775.81,1580.47,42404.0
3,1683,2017-08-20,True,Approved,Trek ,Standard,medium,large,2091.47,388.92,41167.0
14,880,2017-09-18,True,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
83,309,2017-02-12,True,Approved,Solex,Touring,medium,large,2083.94,675.03,42218.0
39,1698,2017-11-28,True,Approved,Giant ,Standard,medium,large,1812.75,582.48,40672.0
67,1434,2017-08-28,False,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
40,2712,2017-05-14,False,Approved,Trek ,Road,medium,large,1894.19,598.76,34143.0
13,892,2017-01-10,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693.0
100,832,2017-10-15,True,Approved,Norco ,Road,medium,medium,1036.59,206.35,33364.0
35,1033,2017-03-05,True,Approved,Trek ,Standard,low,medium,1057.51,154.4,40336.0
17,2834,2017-02-15,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
79,3015,2017-04-01,False,Approved,Norco ,Standard,medium,medium,1555.58,818.01,39298.0
86,3484,2017-12-10,False,Approved,Norco ,Road,high,large,774.53,464.72,35707.0
9,2775,2017-03-19,False,Approved,OHM ,Road,medium,medium,742.54,667.4,41701.0
58,1208,2017-08-30,True,Approved,OHM ,Standard,medium,medium,912.52,141.4,42295.0
58,2109,2017-06-29,False,Approved,OHM ,Road,medium,medium,1280.28,829.51,35707.0
43,3195,2017-12-10,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
88,3366,2017-06-27,True,Approved,Norco ,Standard,medium,medium,1198.46,381.1,36833.0
15,2492,2017-02-27,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
6,389,2017-12-03,True,Approved,OHM ,Standard,high,medium,227.88,136.73,37838.0
83,1306,2017-12-18,unknown,Approved,Solex,Touring,medium,large,2083.94,675.03,38206.0
0,552,2017-07-24,True,Approved,Solex,Standard,medium,medium,71.49,53.62,37659.0
82,3009,2017-05-05,False,Approved,Giant ,Road,medium,medium,1538.99,829.65,33455.0
88,2925,2017-06-14,False,Approved,Norco ,Standard,medium,medium,1198.46,381.1,34079.0
14,140,2017-02-17,False,Approved,Trek ,Standard,medium,small,1386.84,1234.29,37838.0
67,209,2017-09-14,True,Approved,Norco ,Road,medium,medium,544.05,376.84,39298.0
76,225,2017-06-19,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
0,1595,2017-04-17,False,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
18,769,2017-11-12,False,Approved,Solex,Standard,medium,medium,575.27,431.45,38339.0
23,1282,2017-08-05,False,Approved,Norco ,Mountain,low,small,688.63,612.88,40670.0
82,2377,2017-07-03,False,Approved,Giant ,Road,medium,medium,1538.99,829.65,40553.0
62,3355,2017-12-30,False,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
20,2350,2017-11-05,True,Approved,Trek ,Standard,medium,small,1775.81,1580.47,34115.0
60,720,2017-09-09,False,Approved,Giant ,Standard,high,small,1977.36,1759.85,41848.0
65,3249,2017-02-02,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,34115.0
76,2939,2017-01-10,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429.0
17,1035,2017-03-11,True,Approved,Solex,Standard,high,medium,1024.66,614.8,42404.0
73,492,2017-02-10,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
39,3100,2017-10-12,True,Approved,Giant ,Standard,medium,large,1812.75,582.48,40336.0
34,1586,2017-04-19,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
97,31,2017-05-25,True,Approved,OHM ,Road,medium,medium,742.54,667.4,41701.0
9,887,2017-04-28,False,Approved,Norco ,Standard,medium,small,1216.14,1082.36,33455.0
11,3356,2017-08-26,False,Approved,Giant ,Standard,high,medium,1274.93,764.96,35378.0
82,2498,2017-09-15,True,Approved,Giant ,Road,medium,medium,1538.99,829.65,42404.0
96,3415,2017-03-03,True,Approved,Giant ,Standard,medium,large,1635.3,993.66,38002.0
28,2828,2017-06-09,False,Approved,Solex,Road,medium,small,1703.52,1516.13,41701.0
39,3117,2017-04-24,True,Approved,Giant ,Standard,medium,large,1812.75,582.48,40336.0
70,2850,2017-11-19,False,Approved,Trek ,Standard,high,medium,495.72,297.43,41922.0
62,2779,2017-11-30,True,Approved,Solex,Standard,medium,medium,478.16,298.72,36146.0
84,683,2017-12-15,False,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
21,2342,2017-10-26,False,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
7,3388,2017-12-02,False,Approved,Trek ,Road,low,medium,980.37,234.43,38258.0
79,1968,2017-06-19,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
39,2923,2017-12-17,True,Approved,Giant ,Standard,medium,large,1812.75,582.48,39427.0
67,15,2017-10-03,False,Approved,Norco ,Road,medium,medium,544.05,376.84,38647.0
4,2659,2017-07-22,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
96,3417,2017-09-26,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
13,1862,2017-08-27,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526.0
76,1670,2017-04-17,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
33,2126,2017-05-12,True,Approved,Giant ,Standard,medium,small,1311.44,1167.18,37698.0
54,2702,2017-10-20,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295.0
93,125,2017-02-25,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
63,750,2017-04-24,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,38647.0
52,359,2017-01-25,False,Approved,OHM ,Road,medium,medium,1280.28,829.51,42295.0
33,2820,2017-10-09,False,Approved,Giant ,Standard,medium,small,1311.44,1167.18,35560.0
65,850,2017-11-25,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
50,3072,2017-05-23,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0
0,820,2017-06-23,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
4,919,2017-09-28,True,Approved,Giant ,Standard,high,medium,1129.13,677.48,38258.0
26,1250,2017-03-31,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0
5,1655,2017-01-05,False,Approved,Trek ,Mountain,low,medium,574.64,459.71,39298.0
29,1194,2017-02-12,True,Approved,Norco ,Road,medium,medium,543.39,407.54,42696.0
80,234,2017-03-20,False,Approved,Trek ,Standard,medium,large,1469.44,596.55,41047.0
9,724,2017-11-22,False,Approved,OHM ,Road,medium,medium,742.54,667.4,34143.0
9,1976,2017-03-05,False,Approved,OHM ,Road,medium,medium,742.54,667.4,33549.0
24,193,2017-08-16,True,Approved,Solex,Road,medium,large,1777.8,820.78,42710.0
84,1588,2017-01-30,True,Approved,Giant ,Road,medium,medium,792.9,594.68,42105.0
100,290,2017-10-10,False,Approved,Norco ,Road,medium,medium,1036.59,206.35,33364.0
7,167,2017-03-25,False,Approved,Giant ,Standard,medium,small,1311.44,1167.18,40336.0
51,2821,2017-04-29,True,Approved,OHM ,Standard,high,medium,2005.66,1203.4,41009.0
21,1201,2017-07-08,False,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
46,893,2017-09-07,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
62,2794,2017-05-09,True,Approved,Solex,Standard,medium,medium,478.16,298.72,41047.0
96,3166,2017-07-14,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
81,1422,2017-10-13,False,Approved,Norco ,Standard,medium,small,586.45,521.94,38206.0
31,3476,2017-04-17,False,Approved,Giant ,Standard,medium,medium,230.91,173.18,39031.0
13,505,2017-06-24,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,35560.0
59,1132,2017-10-15,False,Approved,Solex,Standard,medium,large,1061.56,733.58,34143.0
53,2363,2017-02-11,True,Approved,OHM ,Standard,medium,medium,795.34,101.58,34170.0
12,1816,2017-11-10,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
18,73,2017-04-30,False,Approved,Solex,Standard,medium,medium,575.27,431.45,34165.0
18,647,2017-01-21,True,Approved,Solex,Standard,medium,medium,575.27,431.45,36367.0
2,1304,2017-09-02,True,Approved,Giant ,Road,low,small,590.26,525.33,40487.0
25,344,2017-11-11,False,Approved,OHM ,Standard,high,medium,2005.66,1203.4,34170.0
18,1001,2017-07-10,True,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
16,2724,2017-10-08,False,Approved,Norco ,Standard,high,small,1661.92,1479.11,34586.0
21,1787,2017-08-19,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,37838.0
73,367,2017-12-02,unknown,Approved,Solex,Standard,medium,medium,1945.43,333.18,38859.0
98,524,2017-01-18,True,Approved,Trek ,Standard,high,medium,358.39,215.03,38002.0
69,479,2017-08-09,True,Approved,Giant ,Road,medium,medium,792.9,594.68,42105.0
52,1782,2017-04-17,True,Approved,OHM ,Road,medium,medium,1280.28,829.51,37220.0
16,361,2017-03-15,True,Approved,Norco ,Standard,high,small,1661.92,1479.11,34586.0
17,1135,2017-04-22,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35160.0
59,1591,2017-02-15,True,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
3,941,2017-04-05,True,Approved,Trek ,Standard,medium,large,2091.47,388.92,37823.0
87,804,2017-03-17,False,Approved,OHM ,Standard,medium,medium,1636.9,44.71,37499.0
25,2729,2017-07-24,True,Approved,Giant ,Road,medium,medium,1538.99,829.65,38339.0
27,223,2017-02-15,True,Approved,Trek ,Standard,medium,medium,499.53,388.72,34527.0
10,1571,2017-09-09,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586.0
82,2747,2017-01-25,False,Approved,Norco ,Standard,high,medium,1148.64,689.18,42226.0
11,506,2017-12-04,True,Approved,Giant ,Standard,high,medium,1274.93,764.96,39298.0
32,2676,2017-10-12,True,Approved,Giant ,Standard,medium,medium,642.7,211.37,34527.0
90,547,2017-11-01,True,Approved,Norco ,Standard,low,medium,363.01,290.41,38482.0
44,2623,2017-03-12,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38750.0
92,1509,2017-11-16,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42172.0
21,479,2017-09-08,True,Approved,Solex,Standard,medium,large,1071.23,380.74,33455.0
0,661,2017-08-11,False,Approved,Norco ,Standard,low,medium,363.01,290.41,38482.0
62,1854,2017-12-30,True,Approved,Solex,Standard,high,medium,1024.66,614.8,34244.0
72,125,2017-05-29,False,Approved,Norco ,Standard,medium,medium,360.4,270.3,42710.0
22,1037,2017-07-19,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
79,1446,2017-02-02,True,Approved,Norco ,Standard,medium,medium,1555.58,818.01,37873.0
28,2810,2017-07-25,True,Approved,Norco ,Standard,medium,small,1216.14,1082.36,35052.0
77,500,2017-06-13,True,Approved,Norco ,Road,medium,large,1240.31,795.1,41434.0
87,2468,2017-07-08,True,Approved,OHM ,Standard,medium,medium,1636.9,44.71,40410.0
5,1785,2017-10-03,False,Approved,Trek ,Mountain,low,medium,574.64,459.71,40784.0
66,2560,2017-09-07,False,Approved,Giant ,Road,low,small,590.26,525.33,40487.0
66,1853,2017-04-12,False,Approved,Giant ,Road,low,small,590.26,525.33,34996.0
71,3468,2017-02-09,True,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
91,3389,2017-03-24,False,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
17,3015,2017-07-28,False,Approved,Solex,Standard,high,medium,1024.66,614.8,40487.0
85,3073,2017-04-23,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0
24,683,2017-04-07,True,Approved,Solex,Road,medium,large,1777.8,820.78,33552.0
62,1020,2017-02-10,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
0,1052,2017-11-29,False,Approved,Trek ,Road,medium,medium,533.51,400.13,41064.0
57,1679,2017-02-01,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41047.0
53,3330,2017-11-18,False,Approved,OHM ,Standard,medium,medium,795.34,101.58,40779.0
43,1591,2017-03-05,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,40672.0
77,311,2017-01-01,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
84,1996,2017-11-25,False,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
77,997,2017-10-19,True,Approved,Norco ,Road,medium,large,1240.31,795.1,42226.0
88,1276,2017-09-21,False,Approved,Norco ,Standard,medium,medium,1198.46,381.1,36145.0
92,693,2017-02-18,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38002.0
7,3013,2017-01-26,False,Approved,Giant ,Standard,medium,small,1311.44,1167.18,33888.0
84,2234,2017-07-01,True,Approved,Trek ,Road,medium,medium,290.62,215.14,38339.0
99,1171,2017-10-02,True,Approved,OHM ,Standard,medium,medium,1227.34,770.89,33364.0
37,1849,2017-04-27,False,Approved,OHM ,Standard,low,medium,1793.43,248.82,40618.0
20,827,2017-02-04,True,Approved,Trek ,Standard,medium,small,1775.81,1580.47,40303.0
14,1499,2017-08-27,True,Approved,Trek ,Standard,medium,small,1386.84,1234.29,34165.0
42,2233,2017-04-05,True,Approved,OHM ,Road,medium,small,1810.0,1610.9,40672.0
6,103,2017-03-06,True,Approved,OHM ,Standard,high,medium,227.88,136.73,37838.0
62,1202,2017-03-31,unknown,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
22,1494,2017-10-06,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
77,1559,2017-10-15,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,39427.0
57,3381,2017-09-02,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
14,1517,2017-08-04,False,Approved,Trek ,Standard,medium,small,1386.84,1234.29,37838.0
30,776,2017-10-28,True,Approved,OHM ,Standard,medium,medium,1227.34,770.89,34556.0
36,1018,2017-03-12,True,Approved,Solex,Standard,low,medium,945.04,507.58,39526.0
4,3280,2017-08-18,True,Approved,Giant ,Standard,high,medium,1129.13,677.48,36361.0
74,1042,2017-03-23,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35470.0
38,1312,2017-04-09,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
40,682,2017-02-09,True,Approved,OHM ,Standard,high,medium,1458.17,874.9,34071.0
80,1499,2017-04-13,True,Approved,OHM ,Touring,low,medium,1073.07,933.84,35455.0
96,1555,2017-08-07,False,Approved,Giant ,Standard,medium,large,1635.3,993.66,41434.0
45,246,2017-03-12,False,Approved,Trek ,Road,low,medium,980.37,234.43,38258.0
